Text,Binary Language
un altro modo per dire la stessa cosa che puoi dire intensifica il tuo gioco come lavorare di più lavorare meglio intensificare il tuo gioco,1
se qualcuno piange e non lo vuole,1
affonda dici riprenditi come letteralmente prendi te stesso e rimettiti insieme smetti di lavorare smetti di piangere tirati su hey calmati insieme un altra frase che,1
ti amo mi hai venduto perché a volte le persone descrivono il loro viaggio o qualcuno che hanno comprato e lo descrivono così bene,1
e loro sono come se volessi comprare la stessa cosa e dico loro che l hai venduta mi hai venduto non lo comprerei bene mi hai venduto se non sei interessato alla conversazione,1
sei come se fossi seduto puoi dire che non me ne frega niente è così noioso non sono interessato,1
non me ne potrebbe importare di meno se qualcuno ti sta chiedendo qualcosa e questa è una decisione davvero facile per te come se qualcuno ti dicesse di prendere il mio milione di dollari e tu dici che è un gioco da ragazzi,1
lo prendo,1
questo è un gioco da ragazzi significa che è una decisione molto facile per te se hai fatto qualcosa di sbagliato e lo ammetti puoi dire che ho sbagliato sì ragazzi,1
lo so,1
mi dispiace,1
ho sbagliato,1
questo è il mio errore,1
ho sbagliato ho sbagliato tutto se vuoi che qualcuno lavori al posto mio puoi dire,1
puoi coprirmi come puoi lavorare invece di me mentre io sto vedendo il mio amico,1
potete coprirmi è ora di andare e ragazzi è meglio che vada il che significa che dovrei già andare,1
lo sai,1
in realtà sono le proprio adesso,1
farei meglio a dire addio in un altro modo,1
posso dire prenditi cura di te il che significa prenditi cura di te stesso,1
a dopo,1
stai attento,1
non so che giorno sia quando guardi questo video ma se è venerdì ad esempio il fine settimana,1
si può dire grazie al cielo è venerdì o pensare che il cielo ha detto sabato weekend discovery,1
sono così felice che sia stato ragazzi frasi in inglese fammi sapere se è stato utile mettendo mi piace a questo video e commentando di seguito se conosci altre frasi interessanti,1
sarebbe fantastico se da qualche parte ci fosse un pulsante rosso,1
ciao e benvenuto,1
in questo video ti darò frasi comuni e molto utili che puoi usare nella conversazione,1
quando senti una frase esercitati a dirla dopo di me,1
prova a copiare esattamente la mia pronuncia includendo il tono di voce che uso,1
va bene iniziamo,1
saluti di base come va,1
come vanno le cose,1
che cosa succede,1
piacere di conoscerti,1
è molto tempo che non ci si vede,1
come sei stato,1
grazie mille,1
e tu,1
non tanto,1
il solito,1
devo andare,1
è stato un piacere incontrarti dopo,1
rimanere in contatto,1
chiedere informazioni,1
potresti dirmi cosa significa questa parola,1
sapresti dov è la biblioteca,1
esitante,1
questa è una bella domanda,1
fammi vedere,1
fammi pensare un momento,1
chiedendo la ripetizione,1
mi scusi,1
scusa non l ho capito,1
ti dispiacerebbe ripeterlo,1
puoi parlare un po più lentamente per favore,1
dicendo non lo so,1
temo di non avere idea,1
non posso aiutarti mi dispiace,1
mi batte,1
opinioni,1
cosa ne pensi di questo,1
qual è il tuo punto di vista,1
penso che sia una buona idea,1
onestamente non credo che funzionerà,1
per quanto mi riguarda questo è il miglior ristorante della città,1
evitando una domanda,1
non ho un opinione in merito,1
permettimi di tornare da te su questo,1
non sono libero di dirlo,1
essere d accordo e non essere d accordo,1
non potrei essere più d accordo,1
hai assolutamente ragione,1
sono d accordo con te al,1
hai colpito il chiodo sulla testa,1
non sono sicuro di essere d accordo,1
temo di non essere d accordo,1
penso che ti sbagli,1
interrompendo educatamente,1
scusa se ti interrompo,1
posso fermarti lì per un momento,1
ti dispiace se salto qui,1
vai avanti,1
certo andare avanti,1
lasciami finire,1
resisti per un momento,1
suggerimenti,1
che ne dici se andiamo al cinema,1
che ne dici di avere una pizza per cena stasera,1
sarebbe grandioso,1
per me va bene,1
non ne sono sicuro,1
no non credo proprio,1
progettando,1
cosa fai stasera,1
hai progetti per domani,1
sei libero sabato prossimo,1
vuoi fare qualcosa questo fine settimana,1
certo cosa hai in mente,1
sono libero tutto il weekend facciamo qualcosa,1
no scusa ho già fatto dei progetti,1
sono un po impegnato domani,1
mi piacerebbe fare qualcosa ma non posso,1
autorizzazione,1
ti dispiace se uso il tuo cellulare,1
sarebbe ok se mi prendessi il giorno libero domani,1
sì per favore assicurati vai avanti,1
no per niente,1
purtroppo devo dire di no,1
preferirei che tu non lo facessi,1
ho paura di sì,1
facendo richieste,1
potresti passarmi il sale per favore,1
ti dispiacerebbe prestarmi dei soldi,1
mi chiedevo se tu potessi aiutarmi con questo,1
certo nessun problema,1
si certo,1
sarei felice di aiutarti,1
scusa adesso non posso,1
ho paura di non poterlo fare,1
fare offerte,1
posso offrirti un bicchiere d acqua,1
che ne dici di un gelato,1
vuoi che ti dia un passaggio a casa,1
sì grazie,1
sarebbe grandioso grazie,1
sto bene ma grazie per l offerta,1
no sto bene grazie,1
ringraziare le persone,1
grazie mille,1
applausi lo apprezzo davvero,1
è molto gentile da parte sua,1
non posso ringraziarti abbastanza,1
non è niente,1
non parlarne,1
in qualsiasi momento,1
il piacere è tutto mio,1
chiedendo a qualcuno di aspettare,1
puoi tenere il momento per favore,1
aspetta un secondo,1
abbi pazienza solo un momento,1
starò bene con te,1
scusandosi,1
mi dispiace davvero,1
per favore accetta le mie scuse,1
non ti preoccupare,1
nessun problema,1
va bene se vuoi più lezioni su frasi e frasi comuni fammelo sapere nella sezione commenti qui sotto,1
inoltre se ti è piaciuto questo video dai un pollice in alto premendo il pulsante mi piace e ricordati di iscriverti a questo canale facendo clic sul pulsante di iscrizione per ricevere le mie ultime lezioni proprio qui su youtube,1
felice apprendimento e ci vediamo presto in un altra lezione,1
il pane d oro c era una volta in un minuscolo villaggio viveva una donna di nome marion,1
con la sua unica figlia narcisa marion era estremamente umile e dolce narcisa invece era completamente l opposto vedi lei era bellissima oltre le parole lei era come una vivente,1
bambola e la parte più divertente è che si è amata a non finire narcisa vorresti,1
aiutami a cuocere il pane eh in nessun modo mamma la farina fa da cameriera a tutti i miei occhi luminosi e scintillanti,1
narcisa mi aiuteresti a piantare questi semi cosa perché dovrei farlo cosa ho tutto quello sporco sulle mie adorabili dita peggio e se mi andasse sulla faccia bene quello era il problema con narcisa,1
pensava di essere troppo grande per fare qualsiasi lavoro che molti pretendenti venissero a chiedere la mano del narciso in matrimonio,1
visto che la sua bellezza era conosciuta in lungo e in largo ma li respingeva tutti molto sgarbatamente perché ieri hai mandato via quegli uomini mi sembravano simpatici non puoi essere seria mamma una di loro,1
aveva occhi così piccoli quasi come quelli di un uccello e l altro aveva un naso enorme non avrei voluto stargli vicino,1
quando ha starnutito oh oh e l ultima fermata no non voglio più sentire tutto quello che potevo vedere era che quegli uomini erano davvero gentili mia cara devi conoscere quella bellezza,1
non è tutto ciò che devi capire madre io merito qualcuno come un principe o un cavaliere,1
oh cara una notte mentre dormiva sua madre sedeva al suo fianco a guardarla,1
mia cara bambina sei così bella e adorabile ma non ti importa di nient altro che della tua bellezza,1
in quel momento il narciso iniziò a ridere nel sonno sua madre fu estremamente sorpresa di quanto doveva essere bello fare un sogno davvero divertente la mattina dopo quando il narciso,1
mi sono svegliato che lei era tutta sorrisi e risatine qui tesoro dimmi cosa hai sognato,1
la scorsa notte beh mamma è stato un sogno così incredibile sai che c era questo principe che è venuto da me,1
e ha detto che voleva sposarmi era venuto in una carrozza d oro ed era vestito da cima a fondo e anche d oro che sogno stupido,1
e sai la parte migliore è stata quando ero nel mio abito da sposa che era anche d oro ovviamente tutti fissavano solo me narcisa non c è niente di straordinario in quel sogno,1
era un sogno molto egoista mamma non sai cosa stai dicendo quel sogno mi ha fatto capire che ho bisogno di cibo molto più grande del tipo che mangio qui a casa pane d oro,1
basti pensare a quella povera madre narciso era così preoccupata per sua figlia e come,1
avrebbe vissuto la sua vita quel giorno in cui due amiche andarono a trovare la madre di narciso erano mellie e terry loro tre erano amiche da secoli ma terry ed ellie avevano un segreto entrambe,1
erano esseri magici qualcosa di cui la madre di narcisse non sapeva nulla di terry melli oh è così bello vederti è passato molto tempo non come sei stato io sono stato molto bravo sarei stato meglio se solo se solo e se solo mia figlia narcisa fosse stata un po più comprensiva marian ha detto a mellie e terry tutto su narcisa e come era preoccupata per lei vuole mangiare pane d oro cosa ci faccio bene con lei forse se il suo sogno si avvera,1
